SKU_ID,SKU,BrandSlug,LineOfBusiness,Channel,SubChannel,ProductPath,BundleSlug,BundleName,BundleDescription,EffectiveDate,ExpirationDate,State,Commodity,UtilityCode,UtilityAbbrev,PremiseType,LockType,TermsOfServiceType,PricingTerm,UtilityRate,Rate,UtilityOnPeakRate,OnPeakRate,UtilityOffPeakRate,OffPeakRate,ECF,ComcastPTC_Discount,DailyServiceCharge,MonthlyServiceCharge,VAS_Code,ProductEligibilityClass,PartnerCode,PromoCode,SignupBonus,SignupVesting,MerchandiseSlug,Merchandise,MerchandiseVesting,OngoingValue,OngoingFrequency,Sunday2cents,PriorityLevel,RequiresCorrespondence,TOS_Template,TOS_TemplateLabels,UMS_KitCode,CEN_KitCode,PromoSwitchKitCode,EnvironmentUse
210111,7D8F7BA0-CD7B,nrg_residential,mass_market,retention,,,retention_swa_2pcnt_earn_gas_3,Power Trip Natural Gas Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 2 points per $1 (Gas),04/21/2019,,OH,Gas,52,DEOHG,residential,intro,Variable,3,2.89,2.89,,,,,,,,,6,,swa,621,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
210116,7E063BD5-FC9D,nrg_residential,mass_market,retention,,,retention_swa_2pcnt_earn_gas_3,Power Trip Natural Gas Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 2 points per $1 (Gas),04/21/2019,,PA,Gas,64,COLPAG,residential,Intro,variable,3,3.69,0.369,,,,,,,,,6,,swa,621,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
210120,7F53DFE9-5EBC,nrg_residential,mass_market,retention,,,retention_swa_2pcnt_earn_gas_3,Power Trip Natural Gas Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 2 points per $1 (Gas),04/21/2019,,PA,Gas,65,PNGPA,residential,intro,variable,3,3.6876,3.6876,,,,,,,,,6,,swa,621,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
210119,7F2CDCA2-5753,nrg_residential,mass_market,retention,,,retention_swa_2pcnt_earn_gas_3,Power Trip Natural Gas Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 2 points per $1 (Gas),04/21/2019,,PA,Gas,76,PGW,residential,intro,variable,3,0.49,0.49,,,,,,,,,6,,swa,621,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
210117,7E76BE67-DCA9,nrg_residential,mass_market,retention,,,retention_swa_2pcnt_earn_gas_3,Power Trip Natural Gas Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 2 points per $1 (Gas),04/21/2019,,PA,Gas,77,NFGPA,residential,intro,variable,3,0.47,0.47,,,,,,,,,6,,swa,621,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
228919,266B35C0-B5BA,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_12,CH Power Trip 12 Month Electric Plan with Rapid Rewards points,LEAD Retention 12 Month - 3 points per $1 (Cardholders only),03/18/2020,,OH,Electric,72,CEI,residential,Contract,Fixed,12,0.059,0.059,,,,,$0.00,,,,6,,swa,622,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
228920,27A00CA5-56B6,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_12,CH Power Trip 12 Month Electric Plan with Rapid Rewards points,LEAD Retention 12 Month - 3 points per $1 (Cardholders only),03/18/2020,,OH,Electric,73,OE,residential,Contract,Fixed,12,0.057,0.057,,,,,$0.00,,,,6,,swa,622,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
228404,561D6A95-9883,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_12,CH Power Trip 12 Month Electric Plan with Rapid Rewards points,LEAD Retention 12 Month - 3 points per $1 (Cardholders only),02/04/2020,,NJ,Electric,30,RECO,residential,contract,fixed,12,0.131,0.131,,,,,$120.00,,,,6,,swa,622,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
214433,39B82CE0-436A,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_12,CH Power Trip 12 Month Electric Plan with Rapid Rewards points,LEAD Retention 12 Month - 3 points per $1 (Cardholders only),06/28/2019,,IL,Electric,81,Ameren,residential,Contract,Fixed,12,0.068,0.068,,,,,$0.00,,,,6,,swa,622,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
225691,5B116F20-9655,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_24,CH Power Trip 24 Month Electric Plan with Rapid Rewards points,LEAD Retention 24 Month - 3 points per $1 (Cardholders only),10/08/2019,,NJ,Electric,30,RECO,residential,contract,fixed,24,0.145,0.145,,,,,$240.00,,,,6,,swa,622,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
210130,813254FE-A48E,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_24,CH Power Trip 24 Month Electric Plan with Rapid Rewards points,LEAD Retention 24 Month - 3 points per $1 (Cardholders only),04/21/2019,,OH,Electric,72,CEI,residential,Contract,Fixed,24,0.073,0.073,,,,,$0.00,,,,6,,swa,622,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
210131,815188E0-1937,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_24,CH Power Trip 24 Month Electric Plan with Rapid Rewards points,LEAD Retention 24 Month - 3 points per $1 (Cardholders only),04/21/2019,,OH,Electric,73,OE,residential,Contract,Fixed,24,0.073,0.073,,,,,$0.00,,,,6,,swa,622,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
228921,28C1FA4A-330A,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_3,CH Power Trip Electric Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 3 points per $1 (Cardholders only),03/18/2020,,OH,Electric,73,OE,residential,intro,variable,3,0.049,0.049,,,,,,,,,6,,swa,622,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
228539,599B88A4-A768,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_3,CH Power Trip Electric Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 3 points per $1 (Cardholders only),02/09/2020,,OH,Electric,72,CEI,residential,intro,variable,3,0.049,0.049,,,,,,,,,6,,swa,622,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
228405,58C86CDE-DAAD,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_3,CH Power Trip Electric Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 3 points per $1 (Cardholders only),02/04/2020,,NJ,Electric,30,RECO,residential,intro,variable,3,0.123,0.123,,,,,,,,,6,,swa,622,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
208522,845EB74D-B789,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_3,CH Power Trip Electric Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 3 points per $1 (Cardholders only),04/16/2019,,IL,Electric,81,Ameren,residential,intro,variable,3,0.052,0.052,,,,,,,,,6,,swa,622,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
228922,29D17DAA-FAE5,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_6,CH Power Trip 6 Month Electric Plan with Rapid Rewards points,SAVE1 Retention 6 Month - 3 points per $1 (Cardholders only),03/18/2020,,OH,Electric,72,CEI,residential,Contract,Fixed,6,0.053,0.053,,,,,$0.00,,,,6,,swa,622,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
228923,2B6E55CD-AEE0,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_6,CH Power Trip 6 Month Electric Plan with Rapid Rewards points,SAVE1 Retention 6 Month - 3 points per $1 (Cardholders only),03/18/2020,,OH,Electric,73,OE,residential,Contract,Fixed,6,0.053,0.053,,,,,$0.00,,,,6,,swa,622,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
228406,5919CC3B-9425,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_6,CH Power Trip 6 Month Electric Plan with Rapid Rewards points,SAVE1 Retention 6 Month - 3 points per $1 (Cardholders only),02/04/2020,,NJ,Electric,30,RECO,residential,contract,fixed,6,0.125,0.125,,,,,$60.00,,,,6,,swa,622,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
227293,76941317-2540,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_gas_3,CH Power Trip Natural Gas Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 3 points per $1 (Gas) (Cardholders only),01/06/2020,,PA,Gas,68,UGIG,residential,intro,variable,3,0.45,0.45,,,,,,,,,6,,swa,623,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
226767,62B99D6B-3AE9,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_gas_3,CH Power Trip Natural Gas Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 3 points per $1 (Gas) (Cardholders only),11/12/2019,,PA,Gas,75,PECO-GAS,residential,intro,variable,3,0.59,0.59,,,,,,,,,6,,swa,623,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
210144,82C4972D-D54B,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_gas_3,CH Power Trip Natural Gas Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 3 points per $1 (Gas) (Cardholders only),04/21/2019,,IL,Gas,69,PEOPGAS,residential,intro,variable,3,0.37,0.37,,,,,,,,,6,,swa,623,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
210143,82B4BF21-16D4,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_gas_3,CH Power Trip Natural Gas Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 3 points per $1 (Gas) (Cardholders only),04/21/2019,,IL,Gas,70,NICOR,residential,intro,variable,3,0.37,0.37,,,,,,,,,6,,swa,623,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
210145,82CBC1A3-6C2C,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_gas_3,CH Power Trip Natural Gas Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 3 points per $1 (Gas) (Cardholders only),04/21/2019,,MD,Gas,56,BGG,residential,intro,variable,3,0.45,0.45,,,,,,,,,6,,swa,623,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
210139,825EE590-0B8D,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_gas_3,CH Power Trip Natural Gas Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 3 points per $1 (Gas) (Cardholders only),04/21/2019,,MD,Gas,57,WGL,residential,intro,variable,3,0.51,0.51,,,,,,,,,6,,swa,623,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
210155,839A43F5-83E0,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_gas_3,CH Power Trip Natural Gas Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 3 points per $1 (Gas) (Cardholders only),04/21/2019,,NJ,Gas,48,PSEG Gas,residential,Intro,Variable,3,0.37,0.37,,,,,,,,,6,,swa,623,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
210156,83A07654-8432,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_gas_3,CH Power Trip Natural Gas Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 3 points per $1 (Gas) (Cardholders only),04/21/2019,,NJ,Gas,80,SJersey,residential,Intro,Variable,3,0.49,0.49,,,,,,,,,6,,swa,623,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
210140,825F64CE-D028,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_gas_3,CH Power Trip Natural Gas Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 3 points per $1 (Gas) (Cardholders only),04/21/2019,,OH,Gas,50,COLOHG,residential,intro,Variable,3,4.19,0.419,,,,,,,,,6,,swa,623,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
210142,82851A39-B899,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_gas_3,CH Power Trip Natural Gas Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 3 points per $1 (Gas) (Cardholders only),04/21/2019,,OH,Gas,51,DUKEOHG,residential,intro,Variable,3,0.419,0.419,,,,,,,,,6,,swa,623,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
210141,826E4D02-3E7C,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_gas_3,CH Power Trip Natural Gas Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 3 points per $1 (Gas) (Cardholders only),04/21/2019,,OH,Gas,52,DEOHG,residential,intro,Variable,3,2.89,2.89,,,,,,,,,6,,swa,623,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
210146,82CBF49E-25B6,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_gas_3,CH Power Trip Natural Gas Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 3 points per $1 (Gas) (Cardholders only),04/21/2019,,PA,Gas,64,COLPAG,residential,Intro,variable,3,3.69,0.369,,,,,,,,,6,,swa,623,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
210150,83497411-EDA8,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_gas_3,CH Power Trip Natural Gas Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 3 points per $1 (Gas) (Cardholders only),04/21/2019,,PA,Gas,65,PNGPA,residential,intro,variable,3,3.6876,3.6876,,,,,,,,,6,,swa,623,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
210149,8347610E-10F5,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_gas_3,CH Power Trip Natural Gas Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 3 points per $1 (Gas) (Cardholders only),04/21/2019,,PA,Gas,76,PGW,residential,intro,variable,3,0.49,0.49,,,,,,,,,6,,swa,623,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
210147,8315A903-2598,nrg_residential,mass_market,retention,,,retention_swa_3pcnt_earn_gas_3,CH Power Trip Natural Gas Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 3 points per $1 (Gas) (Cardholders only),04/21/2019,,PA,Gas,77,NFGPA,residential,intro,variable,3,0.47,0.47,,,,,,,,,6,,swa,623,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
228924,2DF5FF73-3AA8,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_12,Power Trip 12 Month Electric Plan with MileagePlus miles,LEAD Retention 12 Month UAL - 2 miles per $1,03/18/2020,,OH,Electric,72,CEI,residential,Contract,Fixed,12,0.059,0.059,,,,,$0.00,,,,6,,ual,620,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
228925,2F068377-C9A0,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_12,Power Trip 12 Month Electric Plan with MileagePlus miles,LEAD Retention 12 Month UAL - 2 miles per $1,03/18/2020,,OH,Electric,73,OE,residential,Contract,Fixed,12,0.057,0.057,,,,,$0.00,,,,6,,ual,620,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
214434,3EBE316D-80D9,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_12,Power Trip 12 Month Electric Plan with MileagePlus miles,LEAD Retention 12 Month UAL - 2 miles per $1,06/28/2019,,IL,Electric,81,Ameren,residential,Contract,Fixed,12,0.068,0.068,,,,,$0.00,,,,6,,ual,620,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
228407,5CB9F164-B227,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_12,Power Trip 12 Month Electric Plan with MileagePlus points,LEAD Retention 12 Month UAL - 2 miles per $1,02/04/2020,,NJ,Electric,30,RECO,residential,contract,fixed,12,0.131,0.131,,,,,$120.00,,,,6,,ual,620,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
208548,87FFC6C2-4189,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_24,Power Trip 24 Month Electric Plan with MileagePlus miles,LEAD Retention 24 Month UAL - 2 miles per $1,04/16/2019,,OH,Electric,72,CEI,residential,Contract,Fixed,24,0.073,0.073,,,,,$0.00,,,,6,,ual,620,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
208549,87FFCEBA-60C4,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_24,Power Trip 24 Month Electric Plan with MileagePlus miles,LEAD Retention 24 Month UAL - 2 miles per $1,04/16/2019,,OH,Electric,73,OE,residential,Contract,Fixed,24,0.073,0.073,,,,,$0.00,,,,6,,ual,620,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
225692,5B744C26-5383,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_24,Power Trip 24 Month Electric Plan with MileagePlus points,LEAD Retention 24 Month UAL - 2 miles per $1,10/08/2019,,NJ,Electric,30,RECO,residential,contract,fixed,24,0.145,0.145,,,,,$240.00,,,,6,,ual,620,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
228926,301551EA-A7AF,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_3,Power Trip Electric Plan with MileagePlus miles,SAVE2 Retention 3 Month UAL - 2 miles per $1,03/18/2020,,OH,Electric,73,OE,residential,Intro,Variable,3,0.049,0.049,,,,,,,,,6,,ual,620,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
228545,5F9DC293-FDB9,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_3,Power Trip Electric Plan with MileagePlus miles,SAVE2 Retention 3 Month UAL - 2 miles per $1,02/09/2020,,OH,Electric,72,CEI,residential,Intro,Variable,3,0.049,0.049,,,,,,,,,6,,ual,620,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
228408,5EA04B37-902A,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_3,Power Trip Electric Plan with MileagePlus miles,SAVE2 Retention 3 Month UAL - 2 miles per $1,02/04/2020,,NJ,Electric,30,RECO,residential,intro,variable,3,0.123,0.123,,,,,,,,,6,,ual,620,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
208550,88056CC1-6851,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_3,Power Trip Electric Plan with MileagePlus miles,SAVE2 Retention 3 Month UAL - 2 miles per $1,04/16/2019,,IL,Electric,81,Ameren,residential,Intro,Variable,3,0.052,0.052,,,,,,,,,6,,ual,620,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
228927,313F6058-4358,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_6,Power Trip 6 Month Electric Plan with MileagePlus miles,SAVE1 Retention 6 Month UAL - 2 miles per $1,03/18/2020,,OH,Electric,72,CEI,residential,Contract,Fixed,6,0.053,0.053,,,,,$0.00,,,,6,,ual,620,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
228928,32FE0D0A-53B9,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_6,Power Trip 6 Month Electric Plan with MileagePlus miles,SAVE1 Retention 6 Month UAL - 2 miles per $1,03/18/2020,,OH,Electric,73,OE,residential,Contract,Fixed,6,0.053,0.053,,,,,$0.00,,,,6,,ual,620,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
228409,5FD540C0-B829,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_6,Power Trip 6 Month Electric Plan with MileagePlus points,SAVE1 Retention 6 Month UAL - 2 miles per $1,02/04/2020,,NJ,Electric,30,RECO,residential,contract,fixed,6,0.125,0.125,,,,,$60.00,,,,6,,ual,620,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
208574,8A21739A-A418,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_gas_3,CH Power Trip Natural Gas Plan with MileagePlus miles,SAVE2 Retention 3 Month - 3 miles per $1 (Cardholders only),04/16/2019,,OH,Gas,50,COLOHG,residential,intro,Variable,3,4.19,0.419,,,,,,,,,6,,ual,623,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
208573,8A16AA46-5D80,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_gas_3,CH Power Trip Natural Gas Plan with MileagePlus miles,SAVE2 Retention 3 Month - 3 miles per $1 (Cardholders only),04/16/2019,,OH,Gas,51,DUKEOHG,residential,intro,Variable,3,0.419,0.419,,,,,,,,,6,,ual,623,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
208575,8A253A2C-A816,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_gas_3,CH Power Trip Natural Gas Plan with MileagePlus miles,SAVE2 Retention 3 Month - 3 miles per $1 (Cardholders only),04/16/2019,,OH,Gas,52,DEOHG,residential,intro,Variable,3,2.89,2.89,,,,,,,,,6,,ual,623,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
227291,77A58361-7CAA,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_gas_3,Power Trip Natural Gas Plan with MileagePlus miles,SAVE2 Retention 3 Month UAL - 2 miles per $1 (Gas),01/06/2020,,PA,Gas,68,UGIG,residential,Intro,Variable,3,0.45,0.45,,,,,,,,,6,,ual,621,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
226770,674E788C-4610,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_gas_3,Power Trip Natural Gas Plan with MileagePlus miles,SAVE2 Retention 3 Month UAL - 2 miles per $1 (Gas),11/12/2019,,PA,Gas,75,PECO-GAS,residential,Intro,Variable,3,0.59,0.59,,,,,,,,,6,,ual,621,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
211431,8FE4C0B5-8164,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_gas_3,Power Trip Natural Gas Plan with MileagePlus miles,SAVE2 Retention 3 Month UAL - 2 miles per $1 (Gas),04/22/2019,,IL,Gas,69,PEOPGAS,residential,Intro,Variable,3,0.37,0.37,,,,,,,,,6,,ual,621,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
211432,8FEB23ED-BB26,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_gas_3,Power Trip Natural Gas Plan with MileagePlus miles,SAVE2 Retention 3 Month UAL - 2 miles per $1 (Gas),04/22/2019,,IL,Gas,70,NICOR,residential,Intro,Variable,3,0.37,0.37,,,,,,,,,6,,ual,621,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
211433,90092389-0E7E,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_gas_3,Power Trip Natural Gas Plan with MileagePlus miles,SAVE2 Retention 3 Month UAL - 2 miles per $1 (Gas),04/22/2019,,MD,Gas,56,BGG,residential,Intro,Variable,3,0.45,0.45,,,,,,,,,6,,ual,621,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
211434,900C7ABD-15BD,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_gas_3,Power Trip Natural Gas Plan with MileagePlus miles,SAVE2 Retention 3 Month UAL - 2 miles per $1 (Gas),04/22/2019,,MD,Gas,57,WGL,residential,Intro,Variable,3,0.51,0.51,,,,,,,,,6,,ual,621,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
211435,90124CFB-32A0,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_gas_3,Power Trip Natural Gas Plan with MileagePlus miles,SAVE2 Retention 3 Month UAL - 2 miles per $1 (Gas),04/22/2019,,NJ,Gas,48,PSEG Gas,residential,Intro,Variable,3,0.37,0.37,,,,,,,,,6,,ual,621,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
211436,90475005-5CC4,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_gas_3,Power Trip Natural Gas Plan with MileagePlus miles,SAVE2 Retention 3 Month UAL - 2 miles per $1 (Gas),04/22/2019,,NJ,Gas,80,SJersey,residential,Intro,Variable,3,0.49,0.49,,,,,,,,,6,,ual,621,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
211437,90B35408-22B2,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_gas_3,Power Trip Natural Gas Plan with MileagePlus miles,SAVE2 Retention 3 Month UAL - 2 miles per $1 (Gas),04/22/2019,,OH,Gas,50,COLOHG,residential,intro,Variable,3,4.19,0.419,,,,,,,,,6,,ual,621,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
211438,910404A0-C289,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_gas_3,Power Trip Natural Gas Plan with MileagePlus miles,SAVE2 Retention 3 Month UAL - 2 miles per $1 (Gas),04/22/2019,,OH,Gas,51,DUKEOHG,residential,intro,Variable,3,0.419,0.419,,,,,,,,,6,,ual,621,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
211439,91572843-25D8,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_gas_3,Power Trip Natural Gas Plan with MileagePlus miles,SAVE2 Retention 3 Month UAL - 2 miles per $1 (Gas),04/22/2019,,OH,Gas,52,DEOHG,residential,intro,Variable,3,2.89,2.89,,,,,,,,,6,,ual,621,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
211440,91624BD7-DFC1,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_gas_3,Power Trip Natural Gas Plan with MileagePlus miles,SAVE2 Retention 3 Month UAL - 2 miles per $1 (Gas),04/22/2019,,PA,Gas,64,COLPAG,residential,Intro,Variable,3,3.69,0.369,,,,,,,,,6,,ual,621,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
211441,916FE2F9-A069,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_gas_3,Power Trip Natural Gas Plan with MileagePlus miles,SAVE2 Retention 3 Month UAL - 2 miles per $1 (Gas),04/22/2019,,PA,Gas,65,PNGPA,residential,Intro,Variable,3,3.6876,3.6876,,,,,,,,,6,,ual,621,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
211446,935992F1-DAAF,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_gas_3,Power Trip Natural Gas Plan with MileagePlus miles,SAVE2 Retention 3 Month UAL - 2 miles per $1 (Gas),04/22/2019,,PA,Gas,76,PGW,residential,Intro,Variable,3,0.49,0.49,,,,,,,,,6,,ual,621,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
211447,93ACB36A-9E0E,nrg_residential,mass_market,retention,,,retention_ual_2pcnt_earn_gas_3,Power Trip Natural Gas Plan with MileagePlus miles,SAVE2 Retention 3 Month UAL - 2 miles per $1 (Gas),04/22/2019,,PA,Gas,77,NFGPA,residential,Intro,Variable,3,0.47,0.47,,,,,,,,,6,,ual,621,,,,,,2*,1 Month,N,23.0,Y,,,,,,All
228929,35591C2D-FA4D,nrg_residential,mass_market,retention,,,retention_ual_3pcnt_earn_12,CH Power Trip 12 Month Electric Plan with MileagePlus points,LEAD Retention 12 Month UAL - 3 miles per $1 (Cardholders only),03/18/2020,,OH,Electric,72,CEI,residential,Contract,Fixed,12,0.059,0.059,,,,,$0.00,,,,6,,ual,622,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
228930,38ABAFB4-CF99,nrg_residential,mass_market,retention,,,retention_ual_3pcnt_earn_12,CH Power Trip 12 Month Electric Plan with MileagePlus points,LEAD Retention 12 Month UAL - 3 miles per $1 (Cardholders only),03/18/2020,,OH,Electric,73,OE,residential,Contract,Fixed,12,0.057,0.057,,,,,$0.00,,,,6,,ual,622,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
228410,60E4C764-D97F,nrg_residential,mass_market,retention,,,retention_ual_3pcnt_earn_12,CH Power Trip 12 Month Electric Plan with MileagePlus points,LEAD Retention 12 Month UAL - 3 miles per $1 (Cardholders only),02/04/2020,,NJ,Electric,30,RECO,residential,contract,fixed,12,0.131,0.131,,,,,$120.00,,,,6,,ual,622,,,,,,3*,1 Month,N,23.0,Y,,,,,,All
