Action,SKU,CampaignID,OfferID,BrandSlug,ChannelSlug,SubChannel,Ranking,ProductSlug,ProductName,ProductDescription,BaseProduct,ProductPath,ExpirationDate,StateSlug,Commodity,UtilitySlug,UtilityZone,PremiseType,PricingTerm,PricingEngineLockType,TermsOfServiceType,UtilityRate,Rate,UtilityOnPeakRate,OnPeakRate,UtilityOffPeakRate,OffPeakRate,PenaltyType,EarlyCancellationFee,DailyServiceCharge,MonthlyServiceCharge,VASCode,ProductEligibilityClass,Adder,PartnerCode,PromoCode,MerchandiseText,MerchandiseSlug,MerchandiseVesting,SignupBonus,SignupVesting,OngoingValue,OngoingFrequency,PriorityLevel,TermsOfServiceTemplate,RequiresPriceChangeNotice,RateCategory
None,g7eefbd85bddc653,U-00004701,1000035176,nrg_residential,inbound_telemarketing,,,google_home_12mnths_corporate,12M Speak & Play,12M Speak & Play Google Home - nrghomepower.com,,Google Products,12/31/9999,ma,electric,wmeco,,residential,12,contract,fixed,0.132,0.132,,,,,prorated,120.0,,,6,,,goo,193,Google Home,google_home,P3M,,,,,,,False,NRGHRFIX
None,g7eff12620da6755,U-00004872,1000049488,nrg_residential,inbound_telemarketing,,,ual_2mon_12500_bonus_3pcnt_earn_corporate,CH Power Trip Electric Plan with MileagePlus miles,"12,500 bonus/ 3 miles per $1 (Cardholders) - nrghomepower.com",,hidden,02/02/2222,pa,electric,wpp,,residential,3,intro,variable,0.057,0.057,,,,,,,,,6,,,ual,98,,,,"12,500 Miles",2 Months,3*,1 Month,23.0,,False,NRGHRVAR
None,g7f05ab5d110b95d,U-00004715,1000048760,nrg_residential,retail,ual,,ual_6mon_10000_bonus_2pcnt_earn,Power Trip 6 Month Electric Plan with MileagePlus miles,"10,000 bonus/ 2 miles per $1",,,02/02/2222,md,electric,pepco,,residential,6,contract,fixed,0.084,0.084,,,,,prorated,60.0,,,6,,,ual,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRFIX
None,g7f07633d100ef40,U-00004715,1000047753,nrg_residential,retail,ual,,ual_6mon_10000_bonus_2pcnt_earn,Power Trip 6 Month Electric Plan with MileagePlus miles,"10,000 bonus/ 2 miles per $1",,,02/02/2222,nj,electric,ace,,residential,6,contract,fixed,0.11900000000000001,0.11900000000000001,,,,,prorated,60.0,,,6,,,ual,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRFIX2
None,g7f0b768844d10a8,U-00004842,1000033736,nrg_residential,retail,best_buy,,6m_bestbuy_50_3mnths,Best Buy Secure Plus Plan,Secure Plus Plan - $50 Gift Card,,,02/02/2222,nj,electric,ace,,residential,6,contract,fixed,0.11800000000000001,0.11800000000000001,,,,,prorated,60.0,,,6,,,bst,616,,,,$50,3 months,,,22.0,,False,NRGHRFIX2
None,g7f11b94145089c6,U-00003881,1000047656,nrg_residential,retail,bostonchildrenshospital_flex,,bostonchildrenshospital_gives_flex,Flexible plan that benefits Boston Children's Hospital,"$50 contribution to Boston Children's Hospital after 1 month of service, and 1% ongoing contribution annually",,,02/02/2222,ma,electric,wmeco,,residential,3,intro,variable,0.115,0.115,,,,,,,,,6,,,bch,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRVAR
None,g7f23a7ae52a2795,U-00005651,1000050205,nrg_residential,web,,,nemours_gives_corporate,Fixed plan that benefits duPont Hospital for Children,"$50 contribution to Nemours after 1 month of service, and 1% ongoing contribution annually - nrghomepower.com",Fixed,,04/04/4444,nj,electric,reco,,residential,12,contract,fixed,0.127,0.127,,,,,prorated,120.0,,,6,,,nem,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRFIX2
None,g7f3cf707b563648,U-00005511,1000050056,nrg_residential,inbound_telemarketing,,,google_home_12mnths_corporate,12M Speak & Play,12M Speak & Play Google Home - nrghomepower.com,Fixed,Google Products,04/04/4444,oh,electric,cei,,residential,12,contract,fixed,0.069,0.069,,,,,prorated,0.0,,,6,,,goo,193,Google Home,google_home,P3M,,,,,,,False,NRGHRFIX
None,g7f4469a01db5aba,U-00004762,1000046963,nrg_residential,web,,,swa_2mon_10000_bonus_2pcnt_earn_corporate,Power Trip Electric Plan with Rapid Rewards points,"10,000 bonus/ 2 points per $1 - nrghomepower.com",,,02/02/2222,ma,electric,camb,,residential,3,intro,variable,0.122,0.122,,,,,,,,,6,,,swa,47,,,,"10,000 Points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,g7f456066f7d8679,U-00004777,1000033816,nrg_residential,inbound_telemarketing,,,aal_2mon_10000_bonus_2pcnt_earn_corporate,Power Trip Electric Plan with AAdvantage miles,"10,000 bonus/ 2 miles per $1 - nrghomepower.com",,Partnership/Airline/American,02/02/2222,oh,electric,aepn,,residential,3,intro,variable,0.055999999999999994,0.055999999999999994,,,,,,,,,6,,,aal,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,g7f46cc520c6aedd,U-00004502,1000026934,nrg_residential,web,,,philabundance_gives,Fixed plan that benefits Philabundance,"$50 contribution to Philabundance after 1 month of service, and 1% ongoing contribution annually",,,02/02/2222,pa,electric,peco,,residential,12,contract,fixed,0.091,0.091,,,,,prorated,120.0,,,6,,,pbn,142,,,,$50,1 Months,1%,12 Months,26.0,,True,NRGHRFIX
None,g7f52d776758979f,U-00003880,1000049310,nrg_residential,retail,bigbrothersbigsisters_flex,,bigbrothersbigsisters_gives_flex,Flexible plan that benefits Big Brothers Big Sisters,"$50 contribution to Big Brothers Big Sisters after 1 month of service, and 1% ongoing contribution annually",,,02/02/2222,pa,electric,penn,,residential,3,intro,variable,0.07400000000000001,0.07400000000000001,,,,,,,,,6,,,bbs,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRVAR
None,g7f59f222f4da17a,U-00005292,1000047516,nrg_residential,web,,,0120dm_winback_75_bonus,Win Back Electric Variable Plan,$75 Check/3% Cash Back - January 2020 DM,,,12/31/9999,pa,electric,wpp,,residential,3,intro,variable,0.046,0.046,,,,,,,,,6,,,nrr,533,,,,$75,2 Months,3%,12 Months,23.0,,False,NRGHRVAR
None,g7f80e52230c2c48,U-00004446,1000037186,nrg_residential,retention,,2.0,retention_philabundance_gives_24,Philabundance 24M Retention Offer,SAVE2 3% ongoing contribution annually to Philabundance,,SAVE2,02/02/2222,nj,electric,ace,,residential,24,contract,fixed,0.131,0.131,,,,,prorated,240.0,,,6,,,pbn,143,,,,,,3%,12 Months,26.0,,False,NRGHRFIX2
None,g7f8d684fe8d3b67,U-00005737,1000050254,nrg_residential,rollover,,,variable,Variable,"13,000 after 2M/ 3 points per $1 (Cardholder)",Fixed,Friends and Family,04/04/4444,oh,electric,cei,,residential,1,intro,variable,0.068,0.068,,,,,,0.0,,,6,,,swa,198,,,,"13,000 Miles",2 Months,3*,1 Month,,,False,NRGHRVAR
None,g7fa02ae6d5157f6,U-00004853,1000035162,nrg_residential,retention,,4.0,retention_no_frills,No Frills,SAVE1 Retention 6 Month No Frills,,SAVE1,12/31/9999,ma,electric,meco,,small_business,6,contract,fixed,0.141,0.141,,,,,prorated,60.0,,,6,,,nrr,524,,,,,,,,,,False,NRHSBFIX
None,g7fa03e4f908094e,U-00004825,1000047736,nrg_residential,retail,hidden,,swa_2mon_12500_bonus_3pcnt_earn,CH Power Trip Electric Plan with 12500 Rapid Rewards points,"12,500 bonus/ 3 points per $1  (Cardholders only)",,,02/02/2222,nj,electric,jcpl,,residential,3,intro,variable,0.092,0.092,,,,,,,,,6,,,swa,98,,,,"12,500 Points",2 Months,3*,1 Month,23.0,,False,NRGHRVAR2
None,g7fa3fc92bb35b1f,U-00004792,1000048529,nrg_residential,retention,,1.0,retention_spw_1pt_earn_12,Power Trip 12 Month Electric Plan with Speedy Rewards points,LEAD Retention 12 Month,,LEAD,02/02/2222,oh,electric,te,,residential,12,contract,fixed,0.063,0.063,,,,,prorated,0.0,,,6,,,spw,402,,,,,,1*,1 Month,23.0,,False,NRGHRFIX
None,g7fb98c668ffb50a,U-00003670,1000046862,nrg_residential,retail,nemours_flex,,nemours_gives_flex,Flexible plan that benefits duPont Hospital for Children,"$50 contribution to Nemours after 1 month of service, and 1% ongoing contribution annually",,,02/02/2222,nj,electric,jcpl,,residential,3,intro,variable,0.092,0.092,,,,,,,,,6,,,nem,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRVAR2
None,g7fc28670db30101,U-00004717,1000049724,nrg_residential,retail,swa,,swa_6mon_10000_bonus_2pcnt_earn,Power Trip 6 Month Electric Plan with Rapid Rewards points,"10,000 bonus/ 2 points per $1",,,02/02/2222,pa,electric,ppl,,residential,6,contract,fixed,0.079,0.079,,,,,prorated,60.0,,,6,,,swa,47,,,,"10,000 Points",2 Months,2*,1 Month,23.0,,True,NRGHRFIX
None,g7fca9159a3513c5,U-00004847,1000035155,nrg_residential,retention,,4.0,retention_no_frills,No Frills,SAVE2 Retention 3 Month No Frills,,SAVE2,12/31/9999,md,electric,bge,,small_business,3,intro,variable,0.085,0.085,,,,,,,,,6,,,nrr,524,,,,,,,,,,False,NRHSBVAR
None,g7fcab0e4573b3ac,U-00005697,1000050250,nrg_residential,rollover,,,variable,Variable,"10,500 after 2M/ 2 miles per $1",Fixed,,04/04/4444,oh,electric,oe,,residential,1,intro,variable,0.068,0.068,,,,,,0.0,,,6,,,ual,44,,,,"10,500 Miles",2 Months,2*,1 Month,,,False,NRGHRVAR
None,g7fd3147801b722a,U-00005729,1000050218,nrg_residential,rollover,,,variable,Variable,"10,000 /2 points per $1  (6mo fixed/10% disc) - January 2020 DM",Fixed,hidden,04/04/4444,nj,electric,reco,,residential,1,intro,variable,0.1,0.1,,,,,,0.0,,,6,,,ual,47,,,,"10,000 Miles",2 Months,2*,1 Month,,,False,NRGHRVAR2
None,g7fd8aa52e65c725,U-00004775,1000049309,nrg_residential,web,,,aal_2mon_10000_bonus_2pcnt_earn_corporate,Power Trip Electric Plan with AAdvantage miles,"10,000 bonus/ 2 miles per $1 - nrghomepower.com",,,02/02/2222,pa,electric,ppl,,residential,3,intro,variable,0.075,0.075,,,,,,,,,6,,,aal,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,g7fe25ea22ccad5a,U-00005661,1000050119,nrg_residential,web,,,psu_2mon_75_bonus_3pcnt_earn_corporate,Electric Plan for Penn State Alumni Association members,$75 Check/ 3% Cash Back - nrghomepower.com,Fixed,,04/04/4444,oh,electric,oe,,residential,3,intro,variable,0.059,0.059,,,,,,,,,6,,,psu,78,,,,$75,2 Months,3%,12 Month,23.0,,False,NRGHRVAR
None,g7fe64c8c3d8cdaf,U-00002774,1000047818,nrg_residential,inbound_telemarketing,,,online_exclusive_6,MA State Shopping Site Plan 6 month,MA State Shopping Site Plan - 6M,,*Secondary Plans,02/02/2222,ma,electric,wmeco,,residential,6,contract,fixed,0.11699999999999999,0.11699999999999999,,,,,prorated,60.0,,,7,,,nrr,568,,,,,,,,,,False,NRGHRFIX
None,g7fedd87dceb4953,U-00004738,1000047056,nrg_residential,inbound_telemarketing,,,ama_2mon_75_cash_3pcnt_earn,Electric Plan for AAA Mid-Atlantic members,$75 Check/ 3% Cash Back - Jan 2020 DM,,Partnership/Travel/AAA,12/31/9999,oh,electric,aeps,,residential,3,intro,variable,0.040999999999999995,0.040999999999999995,,,,,,,,,6,,,ama,78,,,,$75,2 Months,3%,12 Months,23.0,,False,NRGHRVAR
None,g7ff8b1e43493211,U-00003952,1000035443,nrg_residential,inbound_telemarketing,,,fnf_75_bonus_5pcnt_earn,FNF Cash Back 6M Fixed,$75 bonus after 6M/ 5% Cash Back,,Friends and Family,02/02/2222,pa,electric,penelec,,residential,6,contract,fixed,0.057,0.057,,,,,prorated,60.0,,,6,,,nrr,187,,,,$75,6 Months,5%,12 Months,8.0,,True,NRGHRFIX
None,g7ff9a5fa5cb6267,U-00004814,1000033869,nrg_residential,inbound_telemarketing,,,fnf_aal_2m_10500_bonus_2pcnt_earn,FNF Power Trip Electric Plan with AAdvantage miles,"10,500 after 2M/ 2 miles per $1",,Friends and Family,02/02/2222,nj,electric,jcpl,,residential,12,contract,fixed,0.11,0.11,,,,,prorated,120.0,,,6,,,aal,44,,,,"10,500 Miles",2 Months,2*,1 Month,8.0,,False,NRGHRFIX2
None,g80086a2680f6ff8,U-00003683,1000049395,nrg_residential,web,,,hop_gives,Fixed Plan that Benefits Children's Hospital of Philadelphia,"$50 contribution to Children's Hospital of Philadelphia after 1 month of service, and 1% ongoing contribution annually",,,02/02/2222,pa,electric,penn,,residential,12,contract,fixed,0.083,0.083,,,,,prorated,120.0,,,6,,,hop,142,,,,$50,1 Months,1%,12 Months,26.0,,True,NRGHRFIX
None,g800ac1aec7aa7f2,U-00004804,1000033803,nrg_residential,web,,,ual_2mon_10000_bonus_2pcnt_earn_corporate,Power Trip Electric Plan with MileagePlus miles,"10,000 bonus/ 2 miles per $1 - nrghomepower.com",,,02/02/2222,il,electric,comed,,residential,3,intro,variable,0.08,0.08,,,,,,,,,6,,,ual,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,g800bf2ec6833ca6,U-00002433,1000048893,nrg_residential,web,,,employee_offer,Employee Offer,Employee Offer,,,02/02/2222,il,electric,comed,,residential,1,intro,variable,0.064,0.064,,,,,,,,,6,,,emp,524,,,,,,,,18.0,,False,NRGHRVAR
None,g803085134746ddf,U-00003683,1000047870,nrg_residential,web,,,hop_gives,Fixed Plan that Benefits Children's Hospital of Philadelphia,"$50 contribution to Children's Hospital of Philadelphia after 1 month of service, and 1% ongoing contribution annually",,,02/02/2222,de,electric,dplde,,residential,12,contract,fixed,0.09699999999999999,0.09699999999999999,,,,,prorated,120.0,,,6,,,hop,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRFIX
None,g8050a10ec63c9bb,U-00004760,1000049508,nrg_residential,web,,,psu_2mon_75_bonus_3pcnt_earn_corporate,Electric Plan for Penn State Alumni Association members,$75 Check/ 3% Cash Back - nrghomepower.com,,,02/02/2222,pa,electric,penn,,residential,3,intro,variable,0.075,0.075,,,,,,,,,6,,,psu,78,,,,$75,2 Months,3%,12 Month,23.0,,False,NRGHRVAR
None,g8055b124b078514,U-00003902,1000037300,nrg_residential,retail,lurieschildrenshospital,,lurieschildrenshospital_gives,Fixed plan that benefits Lurie Children's Hospital,"$50 contribution to Lurie Children's Hospital after 1 month of service, and 1% ongoing contribution annually",,,02/02/2222,il,electric,comed,,residential,12,contract,fixed,0.09,0.09,,,,,prorated,0.0,,,6,,,lch,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRFIX
None,g805b915f362dc89,U-00005280,1000047340,nrg_residential,web,,,swa_12mofix_10pct_12500_3pcnt_earn,SWA Premier - Fixed Price Test 12mo Fixed/10% Disc,"12,500 /3 points per $1  (12mo fixed/10% disc) - January 2020 DM",,,12/31/9999,oh,electric,dpl,,residential,12,contract,fixed,0.046,0.046,,,,,fixed,0.0,,,6,,,swa,98,,,,"12,500 Points",2 Months,3*,1 Month,23.0,,False,NRGHRFIX
None,g8081e37387813ac,U-00004318,1000049455,nrg_residential,inbound_telemarketing,,,hop_gives_flex,Flexible Plan that Benefits Children's Hospital of Philadelphia,"$50 contribution to Children's Hospital of Philadelphia after 1 month of service, and 1% ongoing contribution annually",,Charitable Contributions,02/02/2222,pa,electric,duq,,residential,3,intro,variable,0.069,0.069,,,,,,,,,6,,,hop,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRVAR
None,g808cc25847b0a51,U-00002405,1000023407,nrg_residential,web,,,price_lock_24m,24M Price Lock Plan,24M Price Lock Plan,,,02/02/2222,ny,electric,nyseg,,residential,24,contract,fixed,0.0675,0.0675,,,,,prorated,100.0,,,6,,,nrr,524,,,,,,,,,,False,NRGHRFIX3
None,g8097558b1d9ddc9,U-00003844,1000047695,nrg_residential,retail,cashback|aal|ual,,cash_back_only,The Cash Back Plan,Retail Cash Back Only Plan,,,02/02/2222,nj,electric,ace,,residential,6,contract,fixed,0.11900000000000001,0.11900000000000001,,,,,prorated,60.0,,,6,,,nrr,535,,,,$50,6 Months,5%,12 Months,,,False,NRGHRFIX2
None,g809756bec2a963e,U-00003304,1000035471,nrg_residential,inbound_telemarketing,,,fnf_gz_rockout_torch_3_months,FNF Renewable,GZ Rock Out and GZ Torch after 3M,,Friends and Family,02/02/2222,ny,electric,rge,,residential,12,contract,fixed,0.05,0.05,,,,,prorated,100.0,,,11,,,gze,159,GZ Rock Out 2 Solar Speaker|Torch 250 Flashlight,gz_rockout2_black|gz_torch250,P3M|P3M,,,,,8.0,,False,NRGHRFIX3
None,g809d0abca737ba9,U-00003684,1000049307,nrg_residential,inbound_telemarketing,,,nemours_gives_flex,Flexible plan that benefits duPont Hospital for Children,"$50 contribution to Nemours after 1 month of service, and 1% ongoing contribution annually",,Charitable Contributions,02/02/2222,pa,electric,penn,,residential,3,intro,variable,0.07400000000000001,0.07400000000000001,,,,,,,,,6,,,nem,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRVAR
None,g809e805c03e1122,U-00004504,1000049564,nrg_residential,web,,,philabundance_gives_flex_corporate,Flexible plan that benefits Philabundance,"$50 contribution to Philabundance after 1 month of service, and 1% ongoing contribution annually - nrghomepower.com",,,02/02/2222,pa,electric,duq,,residential,3,intro,variable,0.069,0.069,,,,,,,,,6,,,pbn,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRVAR
None,g80a2aa43c9c034d,U-00005712,1000050276,nrg_residential,rollover,swa,,variable,Variable,"10,000 bonus/ 2 points per $1",Fixed,,04/04/4444,oh,electric,cei,,residential,1,intro,variable,0.068,0.068,,,,,,0.0,,,6,,,swa,47,,,,"10,000 points",2 Months,2*,1 Month,,NRGH-OH-PE-V01-20170623,False,NRGHRVAR
None,g80ad7b65e1abde1,U-00004493,1000048124,nrg_residential,web,,,ma_affiliate_6_month,6M Price Lock,MA Affiliate 6M Price Lock,,,02/02/2222,ma,electric,wmeco,,residential,6,contract,fixed,0.11199999999999999,0.11199999999999999,,,,,prorated,60.0,,,7,,,nrr,524,,,,,,,,,,False,NRGHRFIX
None,g80bd40f86d64b6f,U-00004813,1000036555,nrg_residential,retention,,1.0,retention_spw_1pt_earn_3,Power Trip Electric Plan with Speedy Rewards points,SAVE2 Retention 3 Month,,SAVE2,02/02/2222,pa,electric,penn,,residential,3,intro,variable,0.076,0.076,,,,,,,,,6,,,spw,402,,,,,,1*,1 Month,23.0,,False,NRGHRVAR
None,g80c869ffd45774b,U-00003909,1000035485,nrg_residential,inbound_telemarketing,,,fnf_nem_75_1pcnt_annual,FNF Choose to Give - NEM,$75 donation after 1M/ 1% ongoing,,Friends and Family,02/02/2222,pa,electric,ppl,,residential,12,contract,fixed,0.07400000000000001,0.074,,,,,prorated,120.0,,,6,,,nem,149,,,,$75,1 Months,1%,12 Months,8.0,,True,NRGHRFIX
None,g80cb5a5f2925dce,U-00003898,1000048549,nrg_residential,inbound_telemarketing,,,bigbrothersbigsisters_gives,Fixed plan that benefits Big Brothers Big Sisters,"$50 contribution to Big Brothers Big Sisters after 1 month of service, and 1% ongoing contribution annually",,Charitable Contributions,02/02/2222,pa,electric,wpp,,residential,12,contract,fixed,0.07200000000000001,0.07200000000000001,,,,,prorated,120.0,,,6,,,bbs,142,,,,$50,1 Months,1%,12 Months,26.0,,True,NRGHRFIX
None,g80d1c72fdf354ae,U-00004834,1000047013,nrg_residential,web,,,csr_2mon_10000_bonus_2pcnt_earn_corporate,Power Play Electric Plan with Caesars Rewards,"10,000 bonus/ 2 credits per $1 - nrghomepower.com",,,02/02/2222,ma,electric,camb,,residential,3,intro,variable,0.122,0.122,,,,,,,,,6,,,csr,47,,,,"10,000 Points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,g80d59ab89189e1e,U-00002461,1000023316,nrg_residential,door_to_door,,,price_lock_12m,12M Price Lock Plan,12M Price Lock Plan,,,02/02/2222,oh,electric,aeps,,residential,12,contract,fixed,0.064,0.064,,,,,prorated,0.0,,,6,,,nrr,524,,,,,,,,,NRGH-OH-PE-V01-20170623,False,NRGHRFIX
None,g80fce80e52b074e,U-00003507,1000048638,nrg_residential,web,,,variable,Essentials Electric Variable Plan,Basic Web Variable Plan,,,02/02/2222,oh,electric,te,,residential,3,intro,variable,0.045,0.045,,,,,,,,,7,,,nrr,632,,,,$25,3 Months,1%,12 Months,,,False,NRGHRVAR
None,g8100ab4a5ce2ce8,U-00004820,1000049070,nrg_residential,retail,aaa,,ama_2mon_75_cash_3pcnt_earn,3 Month Electric Plan for AAA Mid-Atlantic members,$75 Check/ 3% Cash Back,,,02/02/2222,nj,electric,pseg,,residential,3,intro,variable,0.134,0.134,,,,,,,,,6,,,ama,78,,,,$75,2 Months,3%,12 Months,23.0,,False,NRGHRVAR2
None,g81074ad7d63eadf,U-00005741,1000050294,nrg_residential,rollover,,,variable,Variable,$75 donation after 1M/ 1% ongoing,Fixed,Friends and Family,04/04/4444,nj,electric,reco,,residential,1,intro,variable,0.108,0.108,,,,,,0.0,,,6,,,hop,149,,,,$75,1 Months,1%,12 Months,,,False,NRGHRVAR2
None,g8109da2b0e271b6,U-00003340,1000049091,nrg_residential,web,,,nst_1mon_15mon_fixed,Learn & Conserve Plan,Google Nest after 1 month of service,,,02/02/2222,nj,electric,ace,,residential,15,contract,fixed,0.135,0.135,,,,,prorated,150.0,,,6,,,nst,612,Google Nest Learning Thermostat,nest_learning_thermostat,1 month,,,,,,,False,NRGHRFIX2
None,g810c4d70ce325a9,U-00004777,1000049471,nrg_residential,inbound_telemarketing,,,aal_2mon_10000_bonus_2pcnt_earn_corporate,Power Trip Electric Plan with AAdvantage miles,"10,000 bonus/ 2 miles per $1 - nrghomepower.com",,Partnership/Airline/American,02/02/2222,pa,electric,penelec,,residential,3,intro,variable,0.053,0.053,,,,,,,,,6,,,aal,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,g81115eee6977d4d,U-00004748,1000048347,nrg_residential,inbound_telemarketing,,,fnf_ual_2m_10500_bonus_2pcnt_earn,FNF Power Trip Electric Plan with MileagePlus miles,"10,500 after 2M/ 2 miles per $1",,Friends and Family,02/02/2222,ny,electric,coned,,residential,12,contract,fixed,0.1375,0.1375,,,,,prorated,100.0,,,6,,,ual,44,,,,"10,500 Miles",2 Months,2*,1 Month,8.0,,False,NRGHRFIX3
None,g81124daca767c68,U-00004792,1000049512,nrg_residential,retention,,1.0,retention_spw_1pt_earn_12,Power Trip 12 Month Electric Plan with Speedy Rewards points,LEAD Retention 12 Month,,LEAD,02/02/2222,pa,electric,ppl,,residential,12,contract,fixed,0.085,0.085,,,,,prorated,120.0,,,6,,,spw,402,,,,,,1*,1 Month,23.0,,True,NRGHRFIX
None,g811d670367b0ee3,U-00004764,1000047754,nrg_residential,retention,,1.0,retention_aal_2pcnt_earn_6,Power Trip 6 Month Electric Plan with AAdvantage miles,SAVE1 Retention 6 Month AAL - 2 miles per $1,,SAVE1,02/02/2222,nj,electric,pseg,,residential,6,contract,fixed,0.142,0.142,,,,,prorated,60.0,,,6,,,aal,620,,,,,,2*,1 Month,23.0,,False,NRGHRFIX2
None,g8121c34cb920f13,U-00004842,1000047899,nrg_residential,retail,best_buy,,6m_bestbuy_50_3mnths,Best Buy Secure Plus Plan,Secure Plus Plan - $50 Gift Card,,,02/02/2222,nj,electric,jcpl,,residential,6,contract,fixed,0.095,0.095,,,,,prorated,60.0,,,6,,,bst,616,,,,$50,3 months,,,22.0,,False,NRGHRFIX2
None,g812552bcea784c9,U-00004769,1000034720,nrg_residential,retention,,1.0,retention_ual_2pcnt_earn_12,Power Trip 12 Month Electric Plan with MileagePlus miles,LEAD Retention 12 Month UAL - 2 miles per $1,,LEAD,02/02/2222,ny,electric,rge,,residential,12,contract,fixed,0.08375,0.08375,,,,,prorated,100.0,,,6,,,ual,620,,,,,,2*,1 Month,23.0,,False,NRGHRFIX3
None,g8126baa1eacfdd8,U-00003304,1000033531,nrg_residential,inbound_telemarketing,,,fnf_gz_rockout_torch_3_months,FNF Renewable,GZ Rock Out and GZ Torch after 3M,,Friends and Family,02/02/2222,md,electric,pepco,,residential,12,contract,fixed,0.07200000000000001,0.072,,,,,prorated,120.0,,,11,,,gze,159,GZ Rock Out 2 Solar Speaker|Torch 250 Flashlight,gz_rockout2_black|gz_torch250,P3M|P3M,,,,,8.0,,False,NRGHRFIX
None,g8127a6ff4a58fc2,U-00004754,1000048759,nrg_residential,retention,,1.0,retention_aal_2pcnt_earn_24,Power Trip 24 Month Electric Plan with AAdvantage miles,LEAD Retention 24 Month AAL - 2 miles per $1,,LEAD,02/02/2222,ny,electric,ngrid,,residential,24,contract,fixed,0.085,0.085,,,,,prorated,100.0,,,6,,,aal,620,,,,,,2*,1 Month,23.0,,False,NRGHRFIX3
